time,status,Pot,treatment,species
4,2,HSHN7,HSHN,Bidens_pilosa
4,2,HSHN7,HSHN,Bidens_pilosa
4,2,HSHN7,HSHN,Bidens_pilosa
5,2,HSHN7,HSHN,Bidens_pilosa
6,2,HSHN7,HSHN,Bidens_pilosa
6,2,HSHN7,HSHN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN1,HSLN,Bidens_pilosa
2,2,HSLN1,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN2,HSLN,Bidens_pilosa
2,2,HSLN2,HSLN,Bidens_pilosa
2,2,HSLN2,HSLN,Bidens_pilosa
4,2,HSLN2,HSLN,Bidens_pilosa
4,2,HSLN2,HSLN,Bidens_pilosa
4,2,HSLN2,HSLN,Bidens_pilosa
4,2,HSLN2,HSLN,Bidens_pilosa
4,2,HSLN2,HSLN,Bidens_pilosa
5,2,HSLN2,HSLN,Bidens_pilosa
1,2,HSLN3,HSLN,Bidens_pilosa
1,2,HSLN3,HSLN,Bidens_pilosa
1,2,HSLN3,HSLN,Bidens_pilosa
2,2,HSLN3,HSLN,Bidens_pilosa
2,2,HSLN3,HSLN,Bidens_pilosa
2,2,HSLN3,HSLN,Bidens_pilosa
2,2,HSLN3,HSLN,Bidens_pilosa
2,2,HSLN3,HSLN,Bidens_pilosa
4,2,HSLN3,HSLN,Bidens_pilosa
4,2,HSLN3,HSLN,Bidens_pilosa
4,2,HSLN3,HSLN,Bidens_pilosa
4,2,HSLN3,HSLN,Bidens_pilosa
4,2,HSLN3,HSLN,Bidens_pilosa
